id,duration,outcome
1582,40.0519831,Passed
2647,46.7199623,Failed
255,51.5509642,Passed
1944,52.5669561,Passed
336,53.26098670000001,Passed
929,55.5709564,Passed
2015,62.2119805,Passed
844,67.87396650000001,Passed
849,71.6039925,Timeout
459,75.1309668,Passed
1684,76.3429311,Passed
2382,16.2659617,Passed
1998,38.7779706,Passed
1243,78.71495469999998,Failed
2394,30.7349734,Passed
1283,84.7389555,Passed
1511,85.17996409999998,Passed
819,18.6889751,Passed
2441,86.756946,Passed
1926,44.7959696,Failed
835,41.2099883,Passed
781,21.9429872,Passed
73,25.9539825,Passed
2308,12.4350169,Passed
1130,47.5339912,Timeout
1002,43.9169813,Passed
1794,19.8089823,Passed
2576,10.9070002,Passed
530,25.5129668,Passed
2594,26.4679658,Passed
953,111.7249357,Passed
467,8.0189974,Passed
790,54.31398299999999,Passed
961,54.68699920000001,Passed
977,55.2339836,Passed
499,61.3559796,Passed
325,36.0969953,Passed
1572,67.7519768,Passed
848,50.4199592,Passed
6,55.1559747,Passed
1838,42.8669628,Passed
2656,60.8339201,Passed
38,12.9229897,Passed
2091,53.602994,Passed
648,22.8479869,Timeout
1962,40.0749831,Passed
1713,15.2769685,Passed
1315,45.6739685,Passed
1115,11.3219711,Passed
687,17.4000047,Passed
2401,10.2650093,Passed
1563,14.590976,Passed
1505,17.3270067,Passed
1745,72.77195350000002,Passed
1809,18.7370582,Passed
2207,20.7249788,Failed
1551,22.4929682,Passed
646,18.4960088,Passed
2396,44.9329753,Passed
1199,30.5309974,Passed
2527,16.4909713,Passed
2260,74.77595059999999,Passed
2242,15.8469382,Passed
1382,24.4310088,Failed
1015,45.3529872,Timeout
1178,35.8859784,Passed
534,25.9449817,Passed
1862,51.7490441,Passed
1269,26.316959000000004,Passed
363,29.48300560000001,Passed
445,34.995982399999995,Passed
2098,34.801976399999994,Passed
1696,48.234942,Passed
1702,46.4779586,Passed
1532,58.8520017,Passed
2392,27.5480169,Passed
1177,18.9130614,Passed
2554,14.236004500000002,Passed
1503,17.1550032,Passed
1752,22.2260042,Timeout
2131,10.0999266,Passed
1937,32.8069543,Passed
20,14.551012,Passed
1091,37.6039636,Timeout
1493,20.0689899,Passed
483,26.750930800000006,Passed
1109,8.7839843,Passed
2293,27.802975300000004,Passed
1477,36.2609907,Passed
633,43.7000058,Passed
2350,21.9739842,Passed
1547,23.3409529,Passed
983,6.1799582000000015,Passed
2461,65.4079839,Timeout
2606,22.079991,Failed
1047,13.3540105,Passed
9,31.6480451,Passed
354,85.9579537,Passed
1933,52.0099822,Timeout
1390,15.7119867,Passed
193,27.3449987,Passed
2156,37.3199547,Passed
2122,31.692016100000004,Passed
368,36.464,Timeout
372,21.9049876,Passed
1556,17.4899221,Passed
254,59.8129659,Passed
679,23.085988,Passed
588,27.9549936,Timeout
2398,20.6400075,Passed
1548,18.759949,Passed
1986,24.23099,Passed
2256,12.5550611,Passed
2134,30.125989500000006,Passed
1260,23.6390186,Passed
2071,23.347960500000006,Failed
1936,25.6819713,Passed
2000,45.6500097,Passed
316,50.5119544,Timeout
1166,28.9030261,Passed
2403,17.1159962,Passed
631,18.2460346,Passed
192,16.995989399999996,Passed
1000,25.0899912,Passed
287,18.5860177,Passed
1167,21.0399872,Passed
1303,66.460987,Timeout
1255,29.9529793,Timeout
676,22.474976100000006,Passed
1180,26.7019766,Passed
1635,24.7589994,Passed
968,36.2259468,Passed
1562,8.8059911,Passed
369,33.6369662,Passed
2466,37.01298120000001,Passed
895,29.5729677,Passed
2258,18.7519808,Passed
2643,41.41798789999999,Timeout
638,74.7199774,Passed
2624,67.7829527,Passed
1707,94.9899446,Passed
288,83.15696270000002,Timeout
2181,38.9809765,Passed
2014,98.4089596,Passed
1439,47.3289874,Passed
876,72.24898,Passed
1851,21.4299171,Passed
2595,24.4699693,Timeout
958,14.950985199999998,Passed
2420,47.0769822,Passed
2128,36.1279892,Failed
2227,108.3129553,Passed
2356,310.2938439,Failed
2218,31.6909709,Passed
2073,59.6489538,Passed
2307,13.396971,Passed
1495,25.8510316,Timeout
2021,23.7570176,Passed
2089,42.56400410000001,Failed
2022,55.1259495,Passed
2345,40.7669732,Timeout
1369,60.4379912,Passed
493,13.737021300000002,Passed
341,17.4049676,Passed
1516,113.66493349999999,Passed
2434,39.4489553,Passed
756,43.1579472,Timeout
2112,37.6509704,Passed
2369,28.6899768,Passed
2507,36.7330103,Passed
623,25.4799491,Passed
196,41.0920173,Passed
1679,25.4029652,Timeout
2189,49.27798610000001,Passed
880,27.6989752,Passed
1824,30.534961,Passed
2012,24.0209921,Passed
1202,21.8599838,Passed
683,36.0649512,Passed
303,18.2359676,Passed
1404,70.9369677,Passed
2274,55.614996,Passed
1734,11.631973599999998,Passed
1330,28.4149652,Passed
1463,29.854061100000006,Passed
999,29.4089951,Passed
2591,25.2139949,Passed
1065,202.0379474,Failed
1927,33.4729138,Passed
413,18.8609836,Passed
118,12.0479721,Passed
1231,22.8049774,Passed
2010,50.0259719,Passed
1586,31.718014,Passed
342,140.7219573,Passed
2250,30.7019753,Passed
546,25.683015,Passed
833,39.2279919,Passed
1509,27.0189507,Passed
407,21.8939848,Passed
2560,18.4450076,Passed
2217,19.7200239,Passed
69,16.6760148,Passed
2031,21.8579818,Passed
2478,28.6320305,Timeout
743,35.10597429999999,Passed
1292,29.7339763,Passed
309,21.9359922,Passed
652,41.3509984,Passed
151,60.52898440000001,Failed
882,14.4059787,Passed
725,18.072957,Passed
775,28.3959688,Timeout
1630,16.6809908,Passed
2433,32.132988,Passed
2584,27.5169653,Timeout
470,48.2679863,Passed
2195,30.3809517,Passed
2059,37.2029505,Passed
1876,23.8560275,Passed
1510,22.372004800000006,Passed
805,51.8179599,Passed
1663,31.0680078,Passed
2529,24.6400144,Passed
2209,46.3369908,Failed
2245,52.74396949999999,Passed
742,32.4399688,Passed
2502,16.8849853,Passed
1336,42.3409923,Passed
2598,47.3199888,Passed
1313,21.8580224,Passed
2006,18.1570026,Failed
1555,21.0639906,Passed
2628,23.8670332,Timeout
2575,17.4390014,Passed
1160,13.7200287,Passed
2238,27.1619472,Passed
970,15.258993099999998,Passed
1525,73.6759434,Passed
549,25.4769955,Failed
312,15.7179839,Passed
482,33.6999478,Passed
174,17.302004800000002,Passed
854,18.7619794,Passed
1498,19.0479862,Passed
511,35.8759377,Passed
661,30.9969832,Passed
1716,21.061944,Passed
922,26.3449352,Failed
1400,15.2560051,Passed
913,50.7249623,Timeout
668,9.8789965,Passed
2023,16.8149841,Passed
563,10.1599679,Passed
562,39.9109756,Timeout
1191,95.4099669,Timeout
1799,26.0189854,Passed
2443,18.4099595,Passed
1257,19.5400409,Passed
84,17.677016899999995,Passed
1764,38.5469972,Timeout
503,21.9559865,Passed
2473,36.6360062,Timeout
2353,28.9339843,Passed
2636,36.9380269,Passed
142,44.5230295,Passed
782,31.9969887,Passed
1772,46.9599753,Passed
422,35.173987200000006,Passed
1196,48.1939779,Passed
2404,15.8519845,Passed
1113,29.2309884,Passed
1093,28.350961100000006,Failed
172,23.061994,Passed
2058,21.9759875,Passed
2130,39.02198170000001,Passed
1785,49.86401160000001,Passed
1215,6.1279857,Passed
735,69.21897309999999,Failed
1661,51.1849813,Passed
2017,13.9649921,Passed
1275,24.1759993,Passed
2332,25.7999815,Passed
30,27.9479853,Passed
2381,8.3959784,Passed
2563,41.5079551,Passed
1673,21.8239801,Passed
571,13.9329888,Passed
384,11.1810045,Timeout
1988,18.770979500000006,Passed
1059,14.0889947,Passed
2267,17.0939956,Passed
31,45.1489858,Passed
1043,24.3349599,Passed
1795,40.9709796,Passed
257,30.9059786,Passed
717,15.9469897,Passed
667,13.0950047,Passed
1211,313.2208098000001,Failed
1611,8.602022400000001,Passed
2264,19.2710118,Passed
91,17.983992,Passed
1175,17.2549991,Passed
126,30.1710136,Passed
711,15.0609957,Passed
1482,25.6649684,Passed
2149,11.9919927,Passed
1884,24.4619686,Passed
29,17.504969600000006,Passed
1219,10.3459694,Passed
2625,20.5829779,Passed
2013,16.5379723,Passed
1833,27.569010100000003,Passed
1272,13.2589681,Passed
1907,13.522985,Passed
1644,16.73902,Passed
2361,26.6549766,Passed
1652,40.4959591,Failed
2580,26.4499993,Passed
1053,17.6070152,Passed
681,18.9300226,Passed
1882,21.9129812,Passed
2150,123.3149122,Passed
1416,28.482006899999995,Failed
229,15.4329925,Passed
476,18.7769812,Passed
2232,31.6350135,Passed
1993,24.2299583,Timeout
1948,36.0109295,Passed
88,15.0710086,Passed
1497,29.047987100000004,Passed
1925,60.7819615,Failed
2166,37.7789682,Passed
2265,120.2399438,Passed
1568,21.6829801,Passed
1462,26.0019901,Passed
622,18.170996,Passed
441,40.8909768,Passed
1917,39.57696370000001,Passed
898,42.2379847,Timeout
