id,duration,outcome
1308,29.4218147,Passed
181,38.2607488,Passed
1684,38.6377661,Failed
2234,40.12573010000001,Passed
502,53.3606459,Passed
368,60.64560899999999,Timeout
1061,61.77760470000001,Passed
484,64.57257729999999,Passed
1501,64.61457779999999,Passed
531,73.9474897,Passed
2597,83.75744959999999,Passed
1025,86.1044127,Passed
2410,90.0043798,Passed
988,65.2265574,Passed
9,0.0040044,Failed
2103,30.690766600000003,Passed
553,96.1823467,Failed
2513,59.2485998,Passed
1430,58.1206081,Passed
1105,62.66854710000001,Passed
30,41.8547128,Failed
1731,17.703905600000006,Failed
1251,58.14960260000001,Passed
1563,16.8738891,Passed
923,113.7902533,Passed
683,53.0626346,Passed
752,116.6922208,Passed
999,0.0040024,Failed
1680,49.0176457,Passed
2575,12.218925,Passed
1635,20.857847600000003,Passed
1546,23.2428287,Passed
1348,28.77379,Passed
782,11.4918528,Failed
2647,44.8086911,Failed
1388,35.7307393,Failed
588,75.7544687,Passed
1529,42.9997037,Passed
1685,37.5197189,Passed
1594,28.6597907,Passed
322,5.1889705,Passed
2624,51.5816302,Passed
573,30.6987775,Passed
644,63.9235953,Passed
1627,43.6467282,Passed
2623,27.36778,Passed
543,15.6888768,Passed
2246,19.686851500000003,Passed
2192,13.7758934,Timeout
854,11.765949,Passed
654,48.3726949,Failed
1246,13.3779225,Passed
433,41.0427046,Passed
1163,50.2397071,Passed
220,52.55561579999999,Passed
2264,24.8358231,Passed
2567,36.40376129999999,Timeout
1255,24.6588122,Passed
2598,58.5616173,Passed
418,21.6498388,Passed
1795,37.1597483,Passed
2548,0.0040017,Failed
2260,68.63753670000001,Passed
460,32.609787,Passed
413,21.8608383,Passed
928,22.0738497,Passed
144,9.3139467,Passed
201,58.1746036,Passed
143,34.2747765,Passed
642,33.0648131,Passed
1427,5.378978900000001,Passed
2415,20.4978503,Passed
781,11.7069093,Passed
2204,39.995732,Passed
2092,32.068781099999995,Passed
1064,22.1188721,Passed
791,16.428862300000002,Passed
444,30.3898341,Timeout
2182,26.4958393,Passed
407,16.9048726,Passed
1494,41.3276927,Passed
574,26.9648028,Passed
1522,53.8736228,Passed
2003,41.1037025,Passed
612,33.3087816,Timeout
2462,12.453894300000002,Timeout
680,60.0805623,Passed
1617,46.619662700000006,Passed
956,21.5158847,Timeout
638,35.0937612,Passed
138,49.7806842,Passed
