id,duration,outcome
1368,26.8719875,Passed
1294,27.6869785,Passed
1600,30.6219743,Passed
352,38.1719888,Passed
1352,38.9419798,Passed
299,49.1869873,Passed
1695,52.8039684,Passed
1230,58.3429834,Passed
2040,60.5109551,Timeout
1395,69.04097,Timeout
770,9.8750133,Passed
1291,44.13497879999999,Passed
2198,23.5229676,Passed
2017,15.1879579,Passed
486,74.60191280000002,Passed
581,75.6919567,Passed
820,76.54394920000001,Timeout
488,49.9749737,Passed
703,28.3719903,Passed
1209,56.0669752,Passed
1047,16.545014000000002,Passed
2453,53.0609775,Passed
631,20.8179813,Passed
1410,18.4550046,Passed
309,23.7479793,Passed
2332,27.535966,Passed
1511,21.5330127,Passed
1673,28.8889983,Passed
1790,61.7299604,Passed
623,26.2199918,Passed
849,22.3770111,Timeout
2273,12.6390193,Passed
1123,36.4490338,Passed
34,111.5589271,Timeout
452,11.9049901,Passed
594,22.4689674,Passed
1382,20.6229745,Failed
1549,19.7399866,Passed
1505,16.496012699999998,Passed
1586,24.1009882,Passed
621,38.0609825,Passed
2508,27.8279717,Passed
809,29.7389833,Passed
2481,126.8829282,Passed
2528,34.736011,Failed
476,18.3900069,Passed
1180,15.6249723,Passed
1811,24.8269824,Passed
180,32.6490139,Passed
1984,5.1320027,Passed
1808,16.5559723,Passed
398,30.3430027,Passed
1476,17.9509889,Passed
2398,7.434011099999998,Passed
706,21.6719768,Passed
504,20.8299819,Passed
2278,15.4189693,Passed
1858,28.5929684,Passed
1944,33.0659846,Failed
1097,40.0669807,Passed
1322,32.8049773,Passed
1632,16.718981699999997,Passed
2471,12.0639977,Passed
1296,36.65699910000001,Passed
2285,7.0279879,Passed
186,14.544975199999998,Passed
1851,10.6140206,Timeout
2390,24.1129929,Passed
2144,27.1479912,Timeout
2187,36.5420102,Passed
1498,18.5459738,Passed
963,20.504969600000006,Passed
1605,29.893979700000006,Passed
715,52.1859789,Passed
850,31.9019805,Passed
44,13.0769978,Passed
499,35.0449967,Passed
2276,38.4239614,Passed
2537,23.4980095,Passed
1205,77.0149603,Timeout
2318,10.2059987,Passed
290,25.3329585,Passed
1879,9.3210089,Passed
1566,18.2840017,Passed
1662,18.320997100000003,Passed
1588,88.3909307,Timeout
2120,16.2740033,Passed
2294,32.8860317,Passed
1508,18.8049912,Passed
1509,16.610979800000006,Timeout
560,20.3970064,Passed
2161,15.5020102,Passed
143,21.2619997,Passed
2618,22.534966600000004,Passed
2591,22.6150212,Passed
28,21.9709485,Passed
2173,26.6390133,Passed
156,19.8489789,Timeout
216,18.258996300000003,Passed
358,21.804982,Passed
128,19.1319964,Passed
1689,28.763015000000006,Passed
907,24.1369903,Passed
2148,32.3569601,Passed
1241,9.7029826,Passed
1089,22.3120007,Passed
1443,28.7530135,Passed
918,9.9329906,Passed
49,22.1259926,Passed
2026,19.1379985,Passed
2089,25.4299644,Passed
790,28.8449848,Passed
889,9.7789789,Passed
1875,11.1319787,Passed
295,20.1359659,Passed
31,46.5610059,Passed
1882,17.9639939,Passed
356,54.7699222,Passed
2143,12.1269588,Passed
930,16.168986999999998,Passed
1987,17.7189385,Passed
393,9.5620139,Passed
1413,21.9269804,Passed
81,18.3190014,Passed
1028,14.8699863,Passed
1023,24.0259825,Passed
1654,36.4630013,Passed
2652,21.7700221,Passed
244,13.352051,Passed
813,13.8720268,Timeout
1327,17.042995,Passed
2085,14.0580024,Passed
1706,16.6379716,Passed
2582,19.3839896,Passed
960,18.834023,Passed
1800,47.7439911,Passed
1707,54.6159588,Timeout
713,53.111992,Passed
859,12.1860016,Passed
580,11.0929995,Passed
2572,16.6609232,Timeout
1935,81.545941,Timeout
2493,23.4259988,Passed
872,32.083986100000004,Passed
158,40.0889805,Passed
205,86.91295009999997,Passed
2584,36.4529596,Timeout
1889,21.2780051,Passed
606,23.6619704,Passed
1762,27.4100527,Passed
1379,43.02599620000001,Passed
1337,33.2589614,Passed
2367,14.907987,Passed
1900,20.0409945,Passed
342,107.88594309999999,Passed
1945,29.736014500000003,Passed
1484,31.3439544,Passed
2083,12.7690314,Passed
1429,31.6979735,Passed
1130,38.0149809,Timeout
1768,20.9539828,Passed
2247,19.8469809,Passed
2194,21.4369435,Passed
418,362.4828352,Failed
2145,91.527972,Passed
2612,22.2460014,Passed
2115,26.3130045,Passed
1198,38.710969,Passed
87,77.3070147,Passed
382,22.6070115,Passed
2107,65.512889,Passed
2386,14.492969199999996,Passed
1339,35.2429585,Passed
2370,63.4129432,Passed
1072,14.801984,Timeout
1907,11.210001,Passed
942,49.2699895,Passed
392,91.0059535,Timeout
572,19.2819677,Passed
346,11.778021,Passed
2607,9.9680357,Passed
1730,12.7649867,Failed
1548,15.8839846,Passed
2117,26.1469973,Passed
2155,105.0639472,Passed
520,9.4880095,Passed
211,50.7260232,Passed
1295,17.5410121,Passed
989,76.90999479999998,Passed
16,16.053991800000002,Passed
2456,16.0709922,Passed
1748,41.2129976,Passed
913,30.6190595,Passed
222,13.6579612,Passed
747,32.799978499999995,Passed
551,14.9119858,Timeout
132,12.6669831,Passed
1433,17.129953699999998,Passed
1303,79.2039189,Timeout
1230,30.9449786,Passed
1071,14.169961,Passed
2478,26.5539631,Timeout
2118,15.5119744,Passed
2185,14.1489989,Passed
1709,18.2599992,Passed
1416,29.0519882,Failed
2234,23.3119594,Passed
493,16.3830082,Passed
2598,30.7829759,Passed
1081,23.1909961,Passed
692,35.9369756,Passed
2266,26.4780124,Passed
1852,21.2999984,Passed
2394,26.5430136,Passed
555,18.0609983,Passed
1682,31.727925300000006,Passed
2466,31.100985700000006,Passed
2053,42.41795070000001,Passed
717,27.584009100000006,Passed
1432,13.989986600000002,Passed
1315,37.4149612,Passed
1895,29.4629636,Timeout
1694,43.3819542,Passed
223,34.6179668,Passed
2063,34.6319683,Passed
2101,19.5069724,Passed
768,7.4139734,Passed
2510,25.887975,Passed
2197,17.034948,Passed
1207,17.4359692,Passed
2474,18.6520191,Passed
32,73.39197890000001,Timeout
2182,15.9339781,Passed
1312,24.5810584,Passed
1059,15.3319597,Passed
303,12.2500025,Passed
217,56.03697370000001,Timeout
125,22.5659865,Passed
1514,22.9699889,Passed
1913,15.7969838,Passed
2024,18.2529988,Passed
2617,28.8980227,Passed
2200,29.2640043,Passed
2096,10.3260125,Passed
157,25.3800247,Passed
2245,41.5089995,Passed
870,25.6959842,Passed
1475,11.8280097,Passed
1308,20.1400439,Passed
2335,15.7560201,Timeout
1202,24.7419789,Passed
289,30.8759828,Passed
2227,20.2520014,Passed
517,25.6780227,Passed
2440,14.9199914,Passed
326,32.744008,Passed
190,21.1139554,Passed
270,21.817991600000006,Passed
381,18.7609809,Passed
47,9.9309898,Passed
595,18.0279929,Timeout
1563,14.176995800000002,Passed
42,15.4749667,Timeout
812,25.2739585,Passed
1705,22.5479758,Passed
2022,42.1359815,Passed
615,14.510056099999998,Passed
723,15.110993099999998,Passed
1822,37.1279843,Failed
1526,42.3339857,Passed
934,26.1379914,Passed
2098,22.5560102,Passed
535,18.5339752,Passed
633,34.219992299999994,Passed
2416,48.8449477,Passed
865,30.5249908,Passed
1215,6.5689636,Passed
2052,11.761991900000002,Passed
1500,18.8529923,Passed
2544,22.4070027,Timeout
1538,15.135991199999998,Passed
765,16.4799635,Passed
1431,10.9829992,Passed
1341,15.869948999999998,Passed
1537,18.5130118,Passed
1749,12.6329525,Passed
2494,68.69195129999999,Timeout
1353,8.5420536,Passed
1848,21.0239835,Timeout
17,14.1689775,Passed
2039,17.6360188,Passed
1346,24.291948,Timeout
1386,22.1099524,Passed
2383,30.629935,Passed
857,17.9429892,Passed
189,32.1869892,Passed
2274,35.7219722,Passed
2432,20.1309575,Passed
683,24.9300053,Passed
1718,18.4440306,Passed
575,10.0349946,Passed
1309,9.6399816,Passed
2576,18.8080345,Passed
2188,8.1780007,Passed
1957,17.419002600000002,Passed
691,14.0849932,Passed
2331,16.807985600000002,Failed
366,11.1179588,Passed
307,15.760029199999998,Passed
2281,37.5339595,Passed
126,22.6950572,Passed
1817,66.03296479999999,Passed
2003,20.5209662,Passed
1835,24.3559992,Timeout
2491,21.0839915,Passed
310,15.097961800000002,Passed
821,11.5179672,Passed
40,8.3080148,Passed
2004,14.9189909,Timeout
1243,27.6139733,Passed
726,17.238006600000002,Passed
2235,29.4790105,Passed
1010,12.8089846,Passed
46,89.07297270000002,Passed
1445,84.32492429999998,Timeout
258,20.0189872,Passed
1420,17.7169784,Passed
2600,31.4330026,Passed
159,13.176997,Passed
1807,14.8470282,Passed
1156,30.2539982,Passed
1108,19.3800012,Passed
2232,30.539013800000006,Passed
1553,20.0699783,Passed
1118,14.3170042,Passed
936,23.9179894,Passed
1527,83.7779858,Passed
831,29.401,Passed
496,6.024998,Passed
1272,12.794982699999998,Passed
117,42.56696420000001,Passed
481,12.217953,Passed
1286,19.5969732,Passed
708,36.2079953,Passed
2189,25.024963600000003,Passed
194,10.0029951,Passed
2165,12.0959919,Passed
2428,8.7990383,Passed
679,14.2159746,Passed
1371,11.5690143,Passed
668,309.9798455,Failed
1204,8.314972000000001,Passed
746,26.4709579,Passed
443,26.2189535,Failed
614,18.0459958,Passed
829,15.747979199999998,Passed
2374,22.3999656,Passed
2461,15.8739917,Timeout
397,143.79795869999995,Failed
259,17.7450099,Passed
1512,28.9939873,Passed
2656,29.3159968,Passed
1449,45.8049454,Passed
788,16.3829706,Passed
946,17.042994,Passed
2380,20.9140228,Passed
1031,32.5710064,Passed
2229,13.4870116,Passed
20,19.6090098,Passed
1079,30.7299799,Passed
423,25.3869635,Passed
1356,33.298949699999994,Passed
2093,83.81499709999999,Timeout
4,37.4919585,Passed
374,24.8609829,Passed
1146,25.127013,Passed
57,16.8630249,Passed
2659,13.5339684,Passed
848,27.538968800000006,Passed
362,57.0199733,Passed
787,18.9630344,Passed
1252,18.1159964,Passed
1521,38.7809714,Passed
742,22.3479631,Passed
984,50.4699601,Passed
791,14.5179742,Passed
1501,12.2440028,Passed
2303,9.196001,Passed
2454,14.2009728,Passed
280,17.0009956,Passed
2571,39.4839728,Passed
933,12.4450096,Passed
721,25.9279835,Passed
1956,20.4509183,Passed
1373,13.504009900000002,Passed
1404,60.9539656,Passed
264,28.3569752,Passed
1438,46.7219655,Passed
956,18.3460038,Passed
1880,19.3790559,Passed
1150,99.7159365,Passed
596,92.44596820000001,Passed
1111,14.841985800000002,Failed
2605,32.729998800000004,Passed
2077,24.5479658,Passed
2113,81.67294559999998,Passed
828,51.8009673,Passed
377,11.4740171,Passed
1843,41.6699674,Passed
58,19.5689727,Failed
2243,15.913987099999998,Passed
643,20.3880045,Passed
2429,12.4450102,Passed
1165,13.5670156,Passed
988,23.8289322,Passed
2176,28.9179809,Passed
2252,75.2929662,Timeout
2134,19.7779788,Passed
1702,34.7829759,Passed
229,21.5869795,Passed
522,22.3599262,Passed
1000,17.5580263,Passed
2368,11.3689719,Passed
1972,13.3240149,Passed
220,28.429003,Passed
945,33.0249643,Passed
